ID	B1	B2	B3	val
1358	218	97	116	3
1359	212	112	127	3
1360	199	120	127	3
1361	199	143	139	3
1362	199	143	151	3
1363	206	143	151	3
1364	199	135	151	3
1365	187	120	139	3
1366	181	112	127	3
1367	168	82	116	3
1368	162	82	104	3
1369	149	75	104	3
1370	149	67	104	3
1371	143	82	93	3
1372	124	82	104	3
1373	118	82	104	3
1374	124	90	93	3
1375	137	82	104	3
1376	149	90	104	3
1377	162	82	104	3
1378	162	82	104	3
1379	168	97	104	3
1380	174	90	104	3
1381	174	105	104	3
1382	174	90	104	3
1383	149	82	104	3
1384	137	82	116	3
1385	137	75	104	3
1386	137	82	93	3
1387	143	82	104	3
1388	156	90	104	3
1389	162	97	104	3
1390	168	105	104	3
1391	174	127	139	3
1392	181	105	116	3
1393	181	90	104	3
1394	193	90	104	3
1395	187	82	104	3
1396	174	90	104	3
1397	149	82	104	3
1398	143	82	93	3
1399	143	82	93	3
1400	143	75	104	3
1401	143	90	93	3
1402	149	82	104	3
1403	137	75	93	3
1404	143	82	93	3
1405	143	75	104	3
1406	143	82	93	3
1407	143	75	93	3
1408	156	75	93	3
1409	143	82	93	3
1410	143	75	93	3
1411	156	82	93	3
1412	174	82	104	3
1413	174	90	104	3
1414	168	82	104	3
1415	174	75	93	3
1416	193	105	93	3
1417	231	120	127	3
1418	249	135	139	3
1419	243	135	151	3
1420	243	127	139	3
1421	237	135	139	3
1422	224	112	139	3
1423	224	112	127	3
1424	237	112	127	3
1425	243	112	139	3
1426	249	143	151	3
1427	249	127	139	3
1428	243	127	139	3
1429	237	120	139	3
1430	218	112	127	3
1431	206	112	116	3
1432	199	90	104	3
1433	193	90	104	3
1434	181	82	104	3
1435	174	82	104	3
1436	181	97	104	3
1437	187	90	104	3
1438	193	97	116	3
1439	212	97	116	3
1440	218	105	116	3
1441	224	127	127	3
1442	224	97	127	3
1443	224	97	116	3
1444	212	97	116	3
1445	206	90	116	3
1446	193	90	104	3
1447	181	82	104	3
1448	162	90	104	3
1449	156	82	104	3
1450	156	82	104	3
1451	156	97	104	3
1452	162	82	104	3
1453	174	90	104	3
1454	193	97	116	3
1455	193	97	116	3
1456	193	97	116	3
1457	193	90	104	3
1458	193	97	116	3
1459	199	90	104	3
1460	199	90	116	3
1461	206	97	127	3
1462	206	97	116	3
1463	212	105	116	3
1464	206	97	116	3
1465	206	90	116	3
1466	212	90	116	3
1467	212	90	116	3
1468	218	112	139	3
1469	206	120	127	3
1470	199	127	127	3
1471	193	143	139	3
1472	199	143	139	3
1473	199	143	151	3
1474	193	127	151	3
1475	181	112	139	3
1476	174	105	116	3
1477	168	67	93	3
1478	162	82	93	3
1479	143	75	104	3
1480	143	75	93	3
1481	156	90	104	3
1482	137	82	104	3
1483	137	90	104	3
1484	143	90	104	3
1485	149	90	104	3
1486	156	90	93	3
1487	162	82	104	3
1488	156	90	104	3
1489	168	97	104	3
1490	168	90	104	3
1491	168	105	116	3
1492	168	82	104	3
1493	143	82	116	3
1494	143	82	104	3
1495	143	75	93	3
1496	143	75	93	3
1497	162	82	104	3
1498	174	97	104	3
1499	187	105	104	3
1500	181	120	116	3
1501	174	120	127	3
1502	181	105	104	3
1503	181	97	104	3
1504	193	90	104	3
1505	193	90	104	3
1506	181	97	116	3
1507	162	82	104	3
1508	143	82	93	3
1509	149	82	104	3
1510	143	75	104	3
1511	137	90	93	3
1512	137	67	93	3
1513	131	75	93	3
1514	131	75	93	3
1515	137	75	104	3
1516	137	82	93	3
1517	143	75	104	3
1518	149	82	93	3
1519	137	75	93	3
1520	131	75	93	3
1521	143	82	81	3
1522	162	75	104	3
1523	168	90	104	3
1524	168	82	104	3
1525	193	82	104	3
1526	224	105	116	3
1527	243	120	139	3
1528	255	127	139	3
1529	243	120	139	3
1530	243	120	139	3
1531	237	127	139	3
1532	218	97	127	3
1533	206	112	127	3
1534	206	112	116	3
1535	212	112	127	3
1536	224	127	139	3
1537	243	120	139	3
1538	243	135	151	3
1539	255	135	151	3
1540	231	127	139	3
1541	224	112	127	3
1542	212	90	116	3
1543	199	90	116	3
1544	181	75	104	3
1545	174	75	104	3
1546	174	90	104	3
1547	181	75	104	3
1548	187	97	104	3
1549	199	97	104	3
1550	206	97	116	3
1551	224	112	127	3
1552	231	105	139	3
1553	231	105	127	3
1554	231	105	116	3
1555	224	97	116	3
1556	212	97	104	3
1557	187	82	104	3
1558	168	90	104	3
1559	162	82	104	3
1560	156	90	104	3
1561	162	90	104	3
1562	162	75	104	3
1563	162	90	104	3
1564	162	90	104	3
1565	156	90	104	3
1566	162	90	104	3
1567	174	90	104	3
1568	174	97	104	3
1569	181	82	104	3
1570	187	90	104	3
1571	193	105	116	3
1572	206	112	127	3
1573	212	112	139	3
1574	218	105	139	3
1575	224	97	127	3
1576	224	90	127	3
1577	218	90	127	3
1578	212	127	139	3
1579	212	120	127	3
1580	193	127	127	3
1581	193	143	127	3
1582	193	135	127	3
1583	199	127	139	3
1584	199	105	127	3
1585	174	97	127	3
1586	168	90	116	3
1587	162	75	93	3
1588	162	82	93	3
1589	156	75	104	3
1590	149	75	93	3
1591	162	90	104	3
1592	149	75	104	3
1593	143	90	104	3
1594	156	90	104	3
1595	149	90	104	3
1596	156	90	104	3
1597	162	82	104	3
1598	156	90	104	3
1599	156	90	104	3
1600	149	97	104	3
1601	156	105	116	3
1602	168	90	104	3
1603	162	97	116	3
1604	162	90	116	3
1605	149	75	104	3
1606	156	75	104	3
1607	168	82	104	3
1608	174	97	116	3
1609	193	105	104	3
1610	187	105	116	3
1611	181	105	116	3
1612	181	82	104	3
1613	174	97	104	3
1614	174	90	104	3
1615	174	82	104	3
1616	168	90	104	3
1617	156	75	104	3
1618	149	90	104	3
1619	137	82	104	3
1620	131	82	93	3
1621	131	82	93	3
1622	124	60	93	3
1623	124	75	93	3
1624	112	67	93	3
1625	118	67	93	3
1626	131	75	93	3
1627	137	75	93	3
1628	137	82	93	3
1629	131	75	93	3
1630	137	75	81	3
1631	137	82	93	3
1632	143	75	104	3
1633	149	82	93	3
1634	162	75	104	3
1635	199	82	104	3
1636	231	105	116	3
1637	243	112	127	3
1638	249	120	127	3
1639	243	112	127	3
1640	237	120	127	3
1641	231	120	127	3
1642	224	112	127	3
1643	218	127	127	3
1644	212	120	139	3
1645	199	112	127	3
1646	206	120	127	3
1647	218	135	139	3
1648	231	143	151	3
1649	249	135	151	3
1650	237	135	151	3
1651	243	127	139	3
1652	231	105	127	3
1653	218	97	116	3
1654	206	82	116	3
1655	187	90	104	3
1656	187	90	104	3
1657	187	82	104	3
1658	187	97	104	3
1659	193	90	104	3
1660	199	105	116	3
1661	212	112	116	3
1662	224	105	116	3
1663	237	120	127	3
1664	237	105	116	3
1665	231	105	116	3
1666	218	97	116	3
1667	199	82	116	3
1668	187	97	116	3
1669	181	90	104	3
1670	174	90	116	3
1671	174	97	104	3
1672	174	90	104	3
1673	168	90	116	3
1674	168	82	104	3
1675	162	90	104	3
1676	168	90	104	3
1677	174	82	104	3
1678	174	90	104	3
1679	181	90	104	3
1680	181	105	104	3
1681	187	120	127	3
1682	193	135	151	3
1683	206	135	174	3
1684	218	127	162	3
1685	224	112	151	3
1686	237	97	139	3
1687	224	97	139	3
1688	218	135	151	3
1689	218	127	139	3
1690	199	135	139	3
1691	199	127	139	3
1692	193	120	127	3
1693	193	105	127	3
1694	187	90	104	3
1695	181	90	104	3
1696	174	82	104	3
1697	168	75	104	3
1698	174	82	104	3
1699	174	67	104	3
1700	168	75	93	3
1701	168	90	104	3
1702	162	82	104	3
1703	149	97	116	3
1704	156	82	104	3
1705	143	82	104	3
1706	156	90	104	3
1707	156	82	104	3
1708	149	90	104	3
1709	143	82	104	3
1710	137	90	104	3
1711	143	97	104	3
1712	168	97	116	3
1713	174	112	139	3
1714	174	97	127	3
1715	168	82	116	3
1716	168	82	104	3
1717	168	90	104	3
1718	174	97	104	3
1719	181	90	104	3
1720	181	90	104	3
1721	181	90	104	3
1722	181	82	104	3
1723	187	90	104	3
1724	181	82	104	3
1725	168	82	104	3
1726	156	82	104	3
1727	156	82	104	3
1728	149	90	104	3
1729	143	75	104	3
1730	143	82	104	3
1731	149	82	104	3
1732	156	75	93	3
1733	156	82	93	3
1734	143	67	93	3
1735	124	67	81	3
1736	124	75	93	3
1737	124	75	93	3
1738	131	82	81	3
1739	137	67	93	3
1740	143	75	81	3
1741	137	75	93	3
1742	137	67	93	3
1743	156	82	81	3
1744	181	75	104	3
1745	218	97	104	3
1746	237	105	116	3
1747	249	112	116	3
1748	243	120	127	3
1749	237	105	127	3
1750	231	120	127	3
1751	231	120	127	3
1752	231	127	127	3
1753	231	135	139	3
1754	237	120	139	3
1755	224	120	139	3
1756	212	120	127	3
1757	206	127	127	3
1758	212	127	139	3
1759	218	112	127	3
1760	231	135	139	3
1761	249	127	151	3
1762	243	120	139	3
1763	237	105	127	3
1764	231	90	127	3
1765	212	97	116	3
1766	218	90	104	3
1767	212	90	104	3
1768	206	97	104	3
1769	206	90	116	3
1770	199	97	116	3
1771	206	97	104	3
1772	212	105	116	3
1773	224	120	127	3
1774	237	105	127	3
1775	237	112	127	3
1776	231	97	127	3
1777	218	97	116	3
1778	206	97	116	3
1779	199	90	116	3
1780	193	97	116	3
1781	199	97	116	3
1782	187	97	116	3
1783	187	97	104	3
1784	181	82	104	3
1785	181	90	104	3
1786	187	90	104	3
1787	187	90	104	3
1788	187	97	116	3
1789	193	90	104	3
1790	199	112	116	3
1791	193	135	127	3
1792	193	143	162	3
1793	199	150	162	3
1794	206	127	151	3
1795	218	127	162	3
1796	224	105	139	3
1797	212	112	139	3
1798	212	135	151	3
1799	212	135	162	3
1800	206	135	174	3
1801	206	112	151	3
1802	199	97	127	3
1803	199	97	116	3
1804	193	82	116	3
1805	193	82	104	3
1806	187	82	104	3
1807	187	82	104	3
1808	193	82	104	3
1809	193	75	104	3
1810	193	82	104	3
1811	168	82	104	3
1812	162	82	104	3
1813	149	90	104	3
1814	137	75	104	3
1815	131	82	93	3
1816	143	82	104	3
1817	143	82	104	3
1818	137	82	104	3
1819	124	75	104	3
1820	106	82	104	3
1821	131	90	104	3
1822	143	97	104	3
1823	156	120	116	3
1824	162	97	127	3
1825	168	97	104	3
1826	168	82	104	3
1827	162	82	104	3
1828	168	90	104	3
1829	174	82	93	3
1830	168	90	104	3
1831	168	82	104	3
1832	174	82	104	3
1833	187	90	104	3
1834	187	82	104	3
1835	174	90	116	3
1836	162	90	104	3
1837	168	90	104	3
1838	174	97	104	3
1839	181	82	104	3
1840	193	90	127	3
1841	206	90	104	3
1842	206	82	116	3
1843	206	90	116	3
1844	193	82	104	3
1845	181	82	93	3
1846	162	82	93	3
1847	143	75	93	3
1848	143	75	93	3
1849	143	67	93	3
1850	143	75	93	3
1851	137	67	93	3
1852	156	75	81	3
1853	174	82	81	3
1854	212	82	104	3
1855	237	112	127	3
1856	243	112	127	3
1857	243	112	127	3
1858	237	112	127	3
1859	231	97	116	3
1860	231	112	127	3
1861	224	112	127	3
1862	224	112	127	3
1863	237	120	127	3
1864	249	112	116	3
1865	243	120	127	3
1866	224	120	127	3
1867	206	120	127	3
1868	199	120	127	3
1869	199	112	127	3
1870	212	135	151	3
1871	231	120	139	3
1872	231	112	139	3
1873	243	105	127	3
1874	231	97	116	3
1875	224	105	127	3
1876	231	90	116	3
1877	231	90	116	3
1878	224	97	116	3
1879	218	90	116	3
1880	212	97	104	3
1881	212	90	104	3
1882	206	97	116	3
1883	224	112	116	3
1884	237	112	116	3
1885	243	127	127	3
1886	237	105	127	3
1887	231	105	127	3
1888	224	105	127	3
1889	218	97	116	3
1890	212	105	127	3
1891	212	97	127	3
1892	206	105	127	3
1893	199	97	116	3
1894	199	90	116	3
1895	193	105	116	3
1896	193	90	104	3
1897	187	90	116	3
1898	193	90	116	3
1899	199	82	116	3
1900	206	105	116	3
1901	199	120	116	3
1902	206	135	139	3
1903	199	135	139	3
1904	206	120	139	3
1905	206	120	139	3
1906	212	105	127	3
1907	206	120	139	3
1908	199	135	151	3
1909	206	143	151	3
1910	206	143	151	3
1911	212	127	151	3
1912	206	120	139	3
1913	224	105	127	3
1914	212	90	116	3
1915	212	90	116	3
1916	212	82	104	3
1917	206	90	104	3
1918	199	82	104	3
1919	199	82	104	3
1920	199	82	104	3
1921	149	75	104	3
1922	149	82	104	3
1923	137	82	104	3
1924	131	75	104	3
1925	131	82	93	3
1926	137	75	104	3
1927	131	75	93	3
1928	124	82	93	3
1929	118	75	104	3
1930	112	90	93	3
1931	124	82	104	3
1932	131	90	104	3
1933	143	97	104	3
1934	149	90	104	3
1935	156	90	104	3
1936	162	82	104	3
1937	168	82	104	3
1938	174	82	104	3
1939	168	82	104	3
1940	162	90	104	3
1941	168	82	104	3
1942	181	90	104	3
1943	187	90	104	3
1944	187	82	104	3
1945	187	97	104	3
1946	187	90	116	3
1947	193	105	116	3
1948	206	112	127	3
1949	212	97	116	3
1950	212	97	127	3
1951	224	97	104	3
1952	218	97	116	3
1953	218	97	116	3
1954	212	97	116	3
1955	212	90	127	3
1956	212	90	104	3
1957	181	82	104	3
1958	181	75	104	3
1959	174	67	104	3
1960	162	82	104	3
1961	156	67	104	3
1962	174	75	93	3
1963	187	82	93	3
1964	218	97	116	3
1965	243	120	139	3
1966	243	112	139	3
1967	249	120	139	3
1968	243	112	127	3
1969	243	105	127	3
1970	237	112	127	3
1971	231	105	116	3
1972	231	112	127	3
1973	224	105	127	3
1974	231	105	116	3
1975	237	112	127	3
1976	237	105	116	3
1977	218	112	127	3
1978	206	112	127	3
1979	206	120	139	3
1980	206	135	151	3
1981	212	112	127	3
1982	224	112	127	3
1983	231	105	116	3
1984	224	97	116	3
1985	218	97	116	3
1986	224	82	104	3
1987	231	90	116	3
1988	231	90	116	3
1989	224	90	116	3
1990	218	97	116	3
1991	212	97	116	3
1992	212	105	116	3
1993	224	105	127	3
1994	237	112	127	3
1995	243	135	127	3
1996	243	127	127	3
1997	231	112	127	3
1998	224	105	116	3
1999	218	105	116	3
2000	218	112	127	3
2001	224	105	127	3
2002	218	112	139	3
2003	206	105	127	3
2004	199	97	116	3
2005	193	105	116	3
2006	187	90	104	3
2007	181	97	116	3
2008	187	90	104	3
2009	193	90	104	3
2010	199	97	116	3
2011	199	105	104	3
2012	199	127	139	3
2013	199	127	127	3
2014	193	127	127	3
2015	193	127	127	3
2016	199	120	139	3
2017	199	135	151	3
2018	187	127	151	3
2019	199	127	139	3
2020	206	120	127	3
2021	212	105	127	3
2022	218	112	127	3
2023	231	105	127	3
2024	212	97	127	3
2025	218	97	127	3
2026	218	82	116	3
2027	212	90	116	3
2028	199	82	104	3
2029	187	82	104	3
2030	137	82	104	3
2031	131	90	104	3
2032	131	90	104	3
2033	137	90	104	3
2034	143	90	104	3
2035	143	82	104	3
2036	124	82	93	3
2037	112	82	104	3
2038	112	82	104	3
2039	112	97	93	3
2040	118	82	104	3
2041	124	90	93	3
2042	149	97	104	3
2043	162	90	104	3
2044	168	90	104	3
2045	174	82	104	3
2046	181	82	104	3
2047	168	82	104	3
2048	162	82	104	3
2049	162	90	116	3
2050	174	82	116	3
2051	174	97	127	3
2052	181	90	116	3
2053	187	90	104	3
2054	193	105	116	3
2055	199	90	116	3
2056	199	105	116	3
2057	193	105	116	3
2058	187	97	116	3
2059	181	97	116	3
2060	181	90	104	3
2061	181	97	116	3
2062	187	90	104	3
2063	187	90	104	3
2064	199	90	116	3
2065	206	90	104	3
2066	206	90	116	3
2067	206	82	104	3
2068	199	82	104	3
2069	187	82	104	3
2070	181	75	104	3
2071	187	82	93	3
2072	193	82	104	3
2073	218	97	116	3
2074	224	105	127	3
2075	218	90	139	3
2076	224	105	116	3
2077	224	105	116	3
2078	231	105	127	3
2079	237	112	127	3
2080	237	105	116	3
2081	237	120	139	3
2082	224	112	127	3
2083	224	105	127	3
2084	237	112	127	3
2085	231	105	116	3
2086	218	112	127	3
2087	212	120	127	3
2088	206	127	151	3
2089	206	127	151	3
2090	212	97	116	3
2091	218	105	127	3
2092	224	97	116	3
2093	212	90	116	3
2094	206	90	116	3
2095	206	82	104	3
2096	212	90	104	3
2097	212	82	104	3
2098	193	90	104	3
2099	187	97	104	3
2100	181	90	104	3
2101	181	97	116	3
2102	187	97	104	3
2103	206	112	116	3
2104	218	120	127	3
2105	231	112	127	3
2106	237	120	139	3
2107	237	112	127	3
2108	224	120	139	3
2109	224	112	127	3
2110	224	97	127	3
2111	218	112	127	3
2112	212	105	116	3
2113	199	105	116	3
2114	199	97	116	3
2115	193	90	104	3
2116	187	90	104	3
2117	187	82	104	3
2118	187	90	104	3
2119	199	90	104	3
2120	199	105	116	3
2121	199	120	116	3
2122	199	120	127	3
2123	193	135	139	3
2124	193	143	139	3
2125	193	143	139	3
2126	193	150	174	3
2127	193	120	151	3
2128	199	112	139	3
2129	206	105	116	3
2130	206	90	116	3
2131	212	105	116	3
2132	224	97	116	3
2133	218	105	127	3
2134	218	97	127	3
2135	212	82	104	3
2136	199	90	104	3
2137	187	75	104	3
2138	174	82	104	3
2139	149	82	104	3
2140	137	90	104	3
2141	137	90	104	3
2142	131	97	116	3
2143	143	97	116	3
2144	143	82	104	3
2145	124	82	93	3
2146	112	75	104	3
2147	106	82	93	3
2148	106	90	93	3
2149	112	82	104	3
2150	131	90	93	3
2151	143	90	104	3
2152	162	90	116	3
2153	174	90	104	3
2154	174	82	104	3
2155	168	82	104	3
2156	162	75	104	3
2157	162	90	104	3
2158	168	97	116	3
2159	174	90	127	3
2160	168	97	127	3
2161	162	90	104	3
2162	168	90	104	3
2163	181	97	116	3
2164	187	97	104	3
2165	181	97	116	3
2166	162	82	104	3
2167	143	82	104	3
2168	143	82	104	3
2169	143	75	93	3
2170	143	82	93	3
2171	149	75	104	3
2172	131	82	93	3
2173	156	82	93	3
2174	181	82	104	3
2175	193	97	104	3
2176	206	82	104	3
2177	193	82	104	3
2178	187	82	104	3
2179	193	82	104	3
2180	199	82	104	3
2181	212	90	104	3
2182	218	97	116	3
2183	224	97	127	3
2184	218	90	127	3
2185	218	105	116	3
2186	218	90	104	3
2187	206	105	116	3
2188	224	105	116	3
2189	237	105	116	3
2190	243	127	139	3
2191	237	112	127	3
2192	224	112	127	3
2193	237	112	116	3
2194	224	105	116	3
2195	218	105	127	3
2196	218	105	127	3
2197	206	112	139	3
2198	206	112	127	3
2199	212	97	116	3
2200	218	112	116	3
2201	218	97	116	3
2202	218	97	116	3
2203	206	90	104	3
2204	187	82	104	3
2205	174	90	104	3
2206	174	75	104	3
2207	168	82	104	3
2208	168	90	104	3
2209	162	90	104	3
2210	156	97	104	3
2211	168	90	104	3
2212	181	97	116	3
2213	187	105	116	3
2214	206	112	116	3
2215	218	120	127	3
2216	224	120	127	3
2217	224	127	139	3
2218	218	120	139	3
2219	218	112	139	3
2220	218	112	127	3
2221	218	97	116	3
2222	206	105	116	3
2223	212	97	116	3
2224	206	90	116	3
2225	199	97	104	3
2226	199	82	104	3
2227	199	90	104	3
2228	212	90	104	3
2229	212	97	104	3
2230	206	105	116	3
2231	199	112	116	3
2232	193	127	127	3
2233	199	143	127	3
2234	199	150	162	3
2235	206	143	174	3
2236	206	112	139	3
2237	206	105	127	3
2238	206	90	104	3
2239	206	90	116	3
2240	206	97	116	3
2241	212	97	116	3
2242	206	112	127	3
2243	212	97	116	3
2244	206	90	104	3
2245	193	90	104	3
2246	187	75	104	3
2247	174	82	93	3
2248	174	97	116	3
2249	162	112	104	3
2250	143	105	116	3
2251	137	105	127	3
2252	137	97	116	3
2253	131	75	104	3
2254	124	82	93	3
2255	118	67	104	3
2256	118	82	93	3
2257	124	82	104	3
2258	131	75	104	3
2259	137	90	104	3
2260	143	75	104	3
2261	156	82	104	3
2262	162	82	104	3
2263	162	82	104	3
2264	162	82	104	3
2265	162	75	104	3
2266	162	90	104	3
2267	168	105	104	3
2268	162	97	104	3
2269	149	90	104	3
2270	143	82	104	3
2271	156	90	104	3
2272	168	90	104	3
2273	181	90	104	3
2274	174	97	104	3
2275	162	82	104	3
2276	149	82	93	3
2277	162	75	104	3
2278	143	75	93	3
2279	131	82	93	3
2280	131	60	93	3
2281	124	75	81	3
2282	143	75	93	3
2283	156	75	93	3
2284	168	90	93	3
2285	181	82	104	3
2286	174	82	104	3
2287	187	82	104	3
2288	193	90	104	3
2289	193	97	104	3
2290	199	97	104	3
2291	206	105	116	3
2292	218	97	127	3
2293	231	105	127	3
2294	237	105	127	3
2295	224	97	116	3
2296	206	105	116	3
2297	212	105	116	3
2298	218	105	116	3
2299	224	120	127	3
2300	237	112	127	3
2301	243	120	127	3
2302	237	105	116	3
2303	231	97	116	3
2304	218	105	116	3
2305	212	97	116	3
2306	206	105	127	3
2307	206	97	116	3
2308	206	97	116	3
2309	212	112	116	3
2310	218	97	116	3
2311	224	97	116	3
2312	212	90	104	3
2313	199	90	104	3
2314	174	90	104	3
2315	168	75	104	3
2316	168	90	104	3
2317	174	82	104	3
2318	181	90	116	3
2319	187	90	116	3
2320	181	82	104	3
2321	174	97	104	3
2322	168	90	104	3
2323	174	97	104	3
2324	187	112	116	3
2325	193	112	116	3
2326	199	127	127	3
2327	206	120	151	3
2328	206	112	139	3
2329	212	112	127	3
2330	212	97	127	3
2331	218	105	127	3
2332	224	97	127	3
2333	218	97	127	3
2334	224	105	116	3
2335	218	97	116	3
2336	212	97	116	3
2337	218	90	104	3
2338	218	97	116	3
2339	206	97	116	3
2340	199	97	104	3
2341	193	112	116	3
2342	187	127	116	3
2343	193	135	151	3
2344	193	127	151	3
2345	199	105	127	3
2346	206	105	116	3
2347	206	90	104	3
2348	206	105	116	3
2349	212	112	127	3
2350	206	105	116	3
2351	212	120	127	3
2352	212	97	116	3
2353	199	90	116	3
2354	193	82	104	3
2355	193	75	104	3
2356	193	90	104	3
2357	193	105	116	3
2358	187	120	116	3
2359	174	120	127	3
2360	162	112	139	3
2361	156	90	116	3
2362	143	82	104	3
2363	137	90	104	3
2364	137	75	104	3
2365	137	90	93	3
2366	137	82	104	3
2367	143	82	104	3
2368	143	90	104	3
2369	149	75	104	3
2370	156	90	93	3
2371	156	82	104	3
2372	162	82	104	3
2373	168	90	93	3
2374	168	82	104	3
2375	168	90	116	3
2376	162	82	104	3
2377	137	82	93	3
2378	137	82	93	3
2379	137	82	104	3
2380	143	90	104	3
2381	168	82	104	3
2382	187	90	104	3
2383	193	97	104	3
2384	199	90	104	3
2385	206	90	116	3
2386	212	75	104	3
2387	174	75	104	3
2388	156	75	93	3
2389	137	60	93	3
2390	137	75	81	3
2391	137	75	93	3
2392	143	75	93	3
2393	149	82	93	3
2394	156	75	104	3
2395	162	82	104	3
2396	187	82	104	3
2397	206	90	116	3
2398	206	97	116	3
2399	199	105	116	3
2400	193	112	127	3
2401	187	97	116	3
2402	193	97	116	3
2403	193	97	116	3
2404	193	97	116	3
2405	187	105	116	3
2406	181	105	116	3
2407	187	112	116	3
2408	199	112	116	3
2409	218	112	116	3
2410	231	127	127	3
2411	237	105	104	3
2412	224	105	116	3
2413	224	97	116	3
2414	218	90	116	3
2415	212	105	116	3
2416	206	90	116	3
2417	199	105	116	3
2418	206	105	116	3
2419	218	97	116	3
2420	218	112	127	3
2421	212	90	104	3
2422	206	90	116	3
2423	187	90	104	3
2424	174	82	104	3
2425	174	90	104	3
2426	174	75	104	3
2427	162	90	116	3
2428	162	90	104	3
2429	156	82	104	3
2430	156	90	104	3
2431	162	82	104	3
2432	156	97	104	3
2433	174	97	116	3
2434	174	97	116	3
2435	181	112	116	3
2436	187	105	127	3
2437	193	112	127	3
2438	206	105	116	3
2439	199	97	116	3
2440	206	105	127	3
2441	218	97	116	3
2442	218	105	127	3
2443	237	112	127	3
2444	231	112	127	3
2445	218	112	127	3
2446	212	97	116	3
2447	218	105	127	3
2448	212	97	116	3
2449	212	97	116	3
2450	206	120	116	3
2451	199	105	116	3
2452	199	127	139	3
2453	199	120	139	3
2454	199	105	127	3
2455	206	97	116	3
2456	206	82	104	3
2457	199	120	116	3
2458	212	120	127	3
2459	218	112	127	3
2460	218	120	127	3
2461	218	105	116	3
2462	206	97	116	3
2463	187	82	104	3
2464	181	82	104	3
2465	181	90	104	3
2466	206	105	116	3
2467	206	120	116	3
2468	212	120	127	3
2469	212	120	139	3
2470	199	97	116	3
2471	174	97	116	3
2472	168	90	104	3
2473	156	82	104	3
2474	149	90	104	3
2475	149	82	104	3
2476	143	82	104	3
2477	149	82	104	3
2478	149	82	104	3
2479	156	90	104	3
2480	162	75	104	3
2481	168	90	104	3
2482	174	90	104	3
2483	174	97	116	3
2484	168	90	116	3
2485	149	75	104	3
2486	137	82	93	3
2487	149	90	93	3
2488	143	90	104	3
2489	143	105	116	3
2490	156	90	104	3
2491	174	90	104	3
2492	187	97	104	3
2493	212	97	127	3
2494	231	105	127	3
2495	231	82	104	3
2496	218	97	104	3
2497	193	90	104	3
2498	187	75	116	3
2499	174	90	104	3
2500	162	67	104	3
2501	149	75	93	3
2502	149	75	104	3
2503	162	82	104	3
2504	181	90	93	3
2505	199	90	104	3
2506	206	105	116	3
2507	224	105	116	3
2508	212	112	127	3
2509	206	120	139	3
2510	193	97	116	3
2511	181	90	116	3
2512	168	90	104	3
2513	162	90	104	3
2514	162	97	104	3
2515	162	97	104	3
2516	168	97	104	3
2517	174	97	104	3
2518	187	105	104	3
2519	199	120	116	3
2520	206	97	116	3
2521	212	105	116	3
2522	224	97	116	3
2523	218	90	116	3
2524	218	97	116	3
2525	206	90	116	3
2526	199	105	116	3
2527	199	97	104	3
2528	212	105	116	3
2529	218	112	116	3
2530	212	97	116	3
2531	206	97	116	3
2532	199	90	104	3
2533	187	90	104	3
2534	181	90	116	3
2535	174	75	116	3
2536	168	90	104	3
2537	162	82	104	3
2538	162	82	104	3
2539	168	97	104	3
2540	168	82	104	3
2541	174	105	116	3
2542	187	97	104	3
2543	187	105	116	3
2544	199	105	116	3
2545	199	97	116	3
2546	206	112	127	3
2547	218	105	127	3
2548	199	105	127	3
2549	199	105	127	3
2550	212	97	116	3
2551	224	112	127	3
2552	224	105	127	3
2553	224	112	139	3
2554	224	112	127	3
2555	218	105	116	3
2556	224	120	116	3
2557	218	120	127	3
2558	224	127	127	3
2559	218	135	139	3
2560	212	120	139	3
2561	206	120	127	3
2562	206	105	127	3
2563	199	97	116	3
2564	199	90	116	3
2565	193	82	104	3
2566	193	112	116	3
2567	206	105	127	3
2568	212	120	139	3
2569	212	120	127	3
2570	212	112	127	3
2571	199	105	127	3
2572	181	90	104	3
2573	174	82	116	3
2574	174	82	116	3
2575	212	105	116	3
2576	218	112	127	3
2577	224	112	127	3
2578	231	120	139	3
2579	218	97	116	3
2580	187	112	127	3
2581	174	105	116	3
2582	168	90	104	3
2583	162	90	104	3
2584	149	82	104	3
2585	143	82	93	3
2586	149	75	104	3
2587	149	82	104	3
2588	149	90	104	3
2589	156	75	104	3
2590	156	97	104	3
2591	168	97	104	3
2592	174	90	116	3
2593	162	90	116	3
2594	143	75	104	3
2595	131	90	81	3
2596	143	90	93	3
2597	137	97	104	3
2598	143	105	104	3
2599	149	90	104	3
2600	156	97	116	3
2601	162	82	104	3
2602	168	90	116	3
2603	187	105	116	3
2604	206	90	104	3
2605	212	120	116	3
2606	212	120	127	3
2607	212	105	127	3
2608	199	97	127	3
2609	187	75	104	3
2610	168	82	93	3
2611	156	75	93	3
2612	174	75	104	3
2613	199	90	104	3
2614	212	90	104	3
2615	224	112	116	3
2616	237	112	116	3
2617	224	112	127	3
2618	218	112	127	3
2619	206	97	116	3
2620	193	90	104	3
2621	187	82	104	3
2622	168	90	104	3
2623	174	90	104	3
2624	174	90	104	3
2625	168	97	104	3
2626	168	90	104	3
2627	187	97	104	3
2628	187	105	104	3
