ID	B1	B2	B3	val
3126	31	97	162	1
3127	31	97	162	1
3128	31	97	162	1
3129	31	97	162	1
3130	31	105	162	1
3131	31	90	151	1
3132	31	105	162	1
3133	31	97	162	1
3134	31	97	162	1
3135	31	105	162	1
3136	31	90	162	1
3137	31	105	162	1
3138	31	97	162	1
3139	31	97	162	1
3140	31	97	162	1
3141	31	90	162	1
3142	31	105	162	1
3143	31	90	162	1
3144	31	97	162	1
3145	31	97	162	1
3146	31	90	162	1
3147	31	105	162	1
3148	31	90	162	1
3149	31	97	162	1
3150	31	97	162	1
3151	31	90	162	1
3152	31	90	162	1
3153	31	90	162	1
3154	31	97	162	1
3155	31	97	151	1
3156	31	97	151	1
3157	31	105	162	1
3158	31	90	162	1
3159	31	97	162	1
3160	31	90	162	1
3161	31	97	162	1
3162	31	97	162	1
3163	31	90	162	1
3164	31	97	162	1
3165	31	90	162	1
3166	31	97	162	1
3167	31	97	162	1
3168	31	90	162	1
3169	31	105	162	1
3170	31	90	151	1
3171	31	97	162	1
3172	31	97	162	1
3173	31	90	162	1
3174	31	105	162	1
3175	31	90	151	1
3176	31	97	162	1
3177	31	97	151	1
3178	31	97	151	1
3179	31	105	162	1
3180	31	90	162	1
3181	31	97	162	1
3182	31	97	162	1
3183	31	97	162	1
3184	31	105	162	1
3185	31	90	151	1
3186	31	97	162	1
3187	31	97	151	1
3188	31	97	162	1
3189	31	97	162	1
3190	31	90	151	1
3191	31	97	162	1
3192	31	90	162	1
3193	31	97	162	1
3194	31	97	162	1
3195	31	90	162	1
3196	31	97	162	1
3197	31	90	151	1
3198	31	97	162	1
3199	31	97	162	1
3200	31	90	162	1
3201	31	97	162	1
3202	31	90	162	1
3203	31	97	162	1
3204	31	97	162	1
3205	31	97	162	1
3206	31	105	162	1
3207	31	90	151	1
3208	31	105	174	1
3209	31	97	162	1
3210	31	97	162	1
3211	31	97	162	1
3212	31	90	151	1
3213	31	105	162	1
3214	31	97	151	1
3215	31	97	162	1
3216	31	97	162	1
3217	31	90	162	1
3218	31	105	162	1
3219	31	90	162	1
3220	31	97	162	1
3221	31	97	151	1
3222	31	90	151	1
3223	31	105	162	1
3224	31	90	151	1
3225	31	97	162	1
3226	31	97	162	1
3227	31	90	162	1
3228	31	97	162	1
3229	31	90	151	1
3230	31	97	162	1
3231	31	90	162	1
3232	31	97	162	1
3233	31	105	162	1
3234	31	90	151	1
3235	31	97	162	1
3236	31	97	151	1
3237	31	90	162	1
3238	31	97	162	1
3239	31	90	151	1
3240	31	97	162	1
3241	31	90	151	1
3242	31	97	162	1
3243	31	97	151	1
3244	31	90	151	1
3245	31	105	151	1
3246	31	90	151	1
3247	31	97	162	1
3248	31	97	151	1
3249	31	90	151	1
3250	31	97	162	1
3251	31	90	151	1
3252	31	97	162	1
3253	31	90	151	1
3254	31	90	151	1
3255	31	97	162	1
3256	31	90	151	1
3257	31	97	162	1
3258	31	90	151	1
3259	31	90	162	1
3260	31	97	162	1
3261	31	97	162	1
3262	31	97	162	1
3263	31	90	162	1
3264	31	105	174	1
3265	31	97	162	1
3266	31	97	162	1
3267	31	97	162	1
3268	31	90	162	1
3269	31	105	162	1
3270	31	90	162	1
3271	31	97	162	1
3272	31	97	162	1
3273	31	97	162	1
3274	31	105	174	1
3275	31	90	162	1
3276	31	97	162	1
3277	31	97	162	1
3278	31	97	162	1
3279	31	105	162	1
3280	31	90	162	1
3281	31	105	162	1
3282	31	97	162	1
3283	31	97	162	1
3284	31	105	162	1
3285	31	97	162	1
3286	31	105	162	1
3287	31	97	162	1
3288	31	97	162	1
3289	31	97	162	1
3290	31	90	162	1
3291	31	105	162	1
3292	31	90	174	1
3293	31	97	162	1
3294	31	105	162	1
3295	31	97	162	1
3296	31	105	162	1
3297	31	90	162	1
3298	31	97	162	1
3299	31	97	162	1
3300	31	90	162	1
3301	31	97	162	1
3302	31	90	162	1
3303	31	97	162	1
3304	31	97	162	1
3305	31	97	162	1
3306	31	105	162	1
3307	31	90	162	1
3308	31	105	162	1
3309	31	97	162	1
3310	31	90	162	1
3311	31	97	162	1
3312	31	90	151	1
3313	31	105	162	1
3314	31	90	151	1
3315	31	97	162	1
3316	31	97	162	1
3317	31	90	162	1
3318	31	97	162	1
3319	31	90	162	1
3320	31	97	162	1
3321	31	97	162	1
3322	31	90	162	1
3323	31	97	162	1
3324	31	90	162	1
3325	31	97	162	1
3326	31	97	151	1
3327	31	90	151	1
3328	31	97	162	1
3329	31	90	151	1
3330	31	105	162	1
3331	31	97	162	1
3332	31	97	162	1
3333	31	105	162	1
3334	31	90	162	1
3335	31	105	162	1
3336	31	97	162	1
3337	31	97	162	1
3338	31	97	162	1
3339	31	90	151	1
3340	31	97	162	1
3341	31	90	151	1
3342	31	97	162	1
3343	31	97	162	1
3344	31	90	162	1
3345	31	97	162	1
3346	31	90	162	1
3347	31	97	162	1
3348	31	97	162	1
3349	31	90	162	1
3350	31	97	162	1
3351	31	90	151	1
3352	31	97	162	1
3353	31	90	162	1
3354	31	90	162	1
3355	31	97	162	1
3356	31	90	162	1
3357	31	97	162	1
3358	31	97	162	1
3359	31	97	162	1
3360	31	97	162	1
3361	31	90	162	1
3362	31	105	162	1
3363	31	97	162	1
3364	31	97	162	1
3365	31	97	162	1
3366	31	90	162	1
3367	31	105	162	1
3368	31	90	162	1
3369	31	97	162	1
3370	31	97	162	1
3371	31	97	162	1
3372	31	105	162	1
3373	31	90	162	1
3374	31	97	162	1
3375	31	97	151	1
3376	31	97	151	1
3377	31	105	162	1
3378	31	90	151	1
3379	31	97	162	1
3380	31	90	151	1
3381	31	90	162	1
3382	31	97	162	1
3383	31	90	151	1
3384	31	97	162	1
3385	31	97	162	1
3386	31	97	162	1
3387	31	97	162	1
3388	31	90	151	1
3389	31	97	162	1
3390	31	90	151	1
3391	31	97	162	1
3392	31	97	162	1
3393	31	90	162	1
3394	31	97	162	1
3395	31	90	151	1
3396	31	97	162	1
3397	31	97	151	1
3398	31	90	151	1
3399	31	97	162	1
3400	31	90	151	1
3401	31	97	162	1
3402	31	90	151	1
3403	31	90	151	1
3404	31	97	151	1
3405	31	82	151	1
3406	31	97	162	1
3407	31	90	151	1
3408	31	90	162	1
3409	31	97	162	1
3410	31	90	151	1
3411	31	97	162	1
3412	31	90	151	1
3413	31	97	162	1
3414	31	97	162	1
3415	31	90	151	1
3416	31	97	162	1
3417	31	90	151	1
3418	31	97	162	1
3419	31	90	151	1
3420	31	97	162	1
3421	31	97	162	1
3422	31	97	162	1
3423	31	105	162	1
3424	31	97	162	1
3425	31	105	162	1
3426	37	97	162	1
3427	31	97	162	1
3428	31	105	162	1
3429	31	97	162	1
3430	31	105	162	1
3431	31	97	162	1
3432	31	97	162	1
3433	31	97	162	1
3434	31	90	162	1
3435	31	105	162	1
3436	37	97	162	1
3437	31	97	162	1
3438	31	97	162	1
3439	31	90	162	1
3440	31	105	162	1
3441	31	90	162	1
3442	31	97	162	1
3443	31	97	162	1
3444	31	90	162	1
3445	31	105	162	1
3446	31	90	162	1
3447	31	97	162	1
3448	31	97	162	1
3449	31	97	162	1
3450	31	105	162	1
3451	31	90	162	1
3452	31	105	162	1
3453	31	97	162	1
3454	31	97	162	1
3455	31	105	162	1
3456	31	90	162	1
3457	31	105	174	1
3458	31	97	162	1
3459	31	90	162	1
3460	31	97	162	1
3461	31	90	162	1
3462	31	105	162	1
3463	31	97	162	1
3464	31	97	162	1
3465	31	97	162	1
3466	31	90	162	1
3467	31	105	162	1
3468	31	90	151	1
3469	31	97	162	1
3470	31	97	151	1
3471	31	97	151	1
3472	31	105	162	1
3473	31	90	151	1
3474	31	97	162	1
3475	31	97	162	1
3476	31	90	162	1
3477	31	97	162	1
3478	31	90	162	1
3479	31	97	162	1
3480	31	90	162	1
3481	31	90	162	1
3482	31	97	162	1
3483	31	90	162	1
3484	31	97	162	1
3485	31	90	151	1
3486	31	97	162	1
3487	31	97	162	1
3488	31	90	162	1
3489	31	97	162	1
3490	31	90	151	1
3491	31	97	162	1
3492	31	97	162	1
3493	31	90	162	1
3494	31	105	162	1
3495	31	90	162	1
3496	31	97	162	1
3497	31	97	162	1
3498	31	90	162	1
3499	31	97	162	1
3500	31	90	151	1
3501	31	97	162	1
3502	31	90	151	1
3503	31	97	162	1
3504	31	97	162	1
3505	31	90	151	1
3506	31	105	162	1
3507	31	97	162	1
3508	31	97	162	1
3509	31	97	162	1
3510	31	90	162	1
3511	31	97	162	1
3512	31	90	162	1
3513	31	97	162	1
3514	31	97	162	1
3515	31	90	162	1
3516	31	97	162	1
3517	31	90	162	1
3518	31	97	162	1
3519	31	97	162	1
3520	31	97	162	1
3521	31	105	162	1
3522	31	90	162	1
3523	31	97	162	1
3524	31	97	162	1
3525	31	97	162	1
3526	31	105	162	1
3527	31	90	162	1
3528	31	105	162	1
3529	31	97	162	1
3530	31	97	162	1
3531	31	97	162	1
3532	31	90	162	1
3533	31	105	162	1
3534	31	97	151	1
3535	31	97	162	1
3536	31	97	162	1
3537	31	90	151	1
3538	31	105	162	1
3539	31	90	151	1
3540	31	97	162	1
3541	31	97	151	1
3542	31	90	151	1
3543	31	97	162	1
3544	31	90	151	1
3545	31	97	162	1
3546	31	97	162	1
3547	31	90	162	1
3548	31	97	162	1
3549	31	90	151	1
3550	31	97	162	1
3551	31	90	162	1
3552	31	90	162	1
3553	31	97	162	1
3554	31	90	151	1
3555	31	97	162	1
3556	31	90	151	1
3557	31	90	162	1
3558	31	97	162	1
3559	31	90	151	1
3560	31	97	162	1
3561	31	90	151	1
3562	31	97	162	1
3563	31	97	151	1
3564	31	90	151	1
3565	31	97	162	1
3566	31	90	151	1
3567	31	90	162	1
3568	31	90	151	1
3569	31	90	151	1
3570	31	97	162	1
3571	31	90	151	1
3572	31	97	162	1
3573	31	90	151	1
3574	31	90	151	1
3575	31	97	162	1
3576	31	90	151	1
3577	31	97	162	1
3578	31	90	151	1
3579	31	105	162	1
3580	31	97	162	1
3581	31	97	162	1
3582	31	105	162	1
3583	31	97	162	1
3584	31	105	162	1
3585	31	97	162	1
3586	31	97	162	1
3587	31	97	162	1
3588	31	97	162	1
3589	31	105	162	1
3590	31	97	162	1
3591	31	105	174	1
3592	31	97	162	1
3593	31	97	162	1
3594	31	105	162	1
3595	31	90	162	1
3596	31	97	162	1
3597	37	97	162	1
3598	31	97	162	1
3599	31	105	162	1
3600	31	90	162	1
3601	31	105	162	1
3602	31	97	162	1
3603	31	97	162	1
3604	31	105	162	1
3605	31	97	162	1
3606	31	105	162	1
3607	31	97	151	1
3608	31	97	162	1
3609	37	97	162	1
3610	31	90	162	1
3611	31	105	162	1
3612	31	90	162	1
3613	31	97	162	1
3614	31	97	162	1
3615	31	90	162	1
3616	31	105	174	1
3617	31	90	162	1
3618	31	97	162	1
3619	31	97	162	1
3620	31	97	162	1
3621	31	105	162	1
3622	31	90	162	1
3623	31	97	162	1
3624	31	97	162	1
3625	31	97	162	1
3626	31	105	162	1
3627	31	90	151	1
3628	31	97	162	1
3629	31	90	151	1
3630	31	97	162	1
3631	31	97	162	1
3632	31	90	162	1
3633	31	105	162	1
3634	31	97	151	1
3635	31	97	162	1
3636	31	97	162	1
3637	31	90	151	1
3638	31	105	162	1
3639	31	90	162	1
3640	31	97	162	1
3641	31	97	162	1
3642	31	90	162	1
3643	31	97	162	1
3644	31	90	151	1
3645	31	97	162	1
3646	31	90	151	1
3647	31	90	162	1
3648	31	97	162	1
3649	31	90	151	1
3650	31	97	162	1
3651	31	97	151	1
3652	31	97	162	1
3653	31	97	162	1
3654	31	90	162	1
3655	31	105	162	1
3656	31	97	162	1
3657	31	90	162	1
3658	31	97	162	1
3659	31	90	151	1
3660	31	97	162	1
3661	31	90	151	1
3662	31	97	162	1
3663	31	97	151	1
3664	31	90	151	1
3665	31	105	162	1
3666	31	90	162	1
3667	31	97	162	1
3668	31	97	162	1
3669	31	90	162	1
3670	31	97	162	1
3671	31	90	162	1
3672	31	105	162	1
3673	31	97	162	1
3674	31	97	162	1
3675	31	97	162	1
3676	31	90	162	1
3677	31	105	162	1
3678	31	97	151	1
3679	31	97	162	1
3680	31	97	162	1
3681	31	90	162	1
3682	31	105	162	1
3683	31	97	151	1
3684	31	97	162	1
3685	31	97	162	1
3686	31	90	162	1
3687	31	97	162	1
3688	31	90	151	1
3689	31	97	162	1
3690	31	97	162	1
3691	31	90	162	1
3692	31	97	162	1
3693	31	90	151	1
3694	31	97	162	1
3695	31	97	151	1
3696	31	97	151	1
3697	31	105	162	1
3698	31	90	151	1
3699	31	97	162	1
3700	31	90	151	1
3701	31	97	162	1
3702	31	97	162	1
3703	31	90	151	1
3704	31	97	162	1
3705	31	90	151	1
3706	31	90	162	1
3707	31	97	162	1
3708	31	90	151	1
3709	31	105	162	1
3710	31	90	162	1
3711	31	97	162	1
3712	31	97	162	1
3713	31	90	162	1
3714	31	105	162	1
3715	31	90	151	1
3716	31	97	162	1
3717	31	97	151	1
3718	31	90	151	1
3719	31	97	162	1
3720	31	90	151	1
3721	31	97	162	1
3722	31	90	151	1
3723	31	90	151	1
3724	31	97	162	1
3725	31	90	151	1
3726	31	97	162	1
3727	31	90	151	1
3728	31	90	162	1
3729	31	97	162	1
3730	31	90	151	1
3731	31	97	162	1
3732	31	90	151	1
3733	31	97	162	1
3734	31	97	162	1
3735	31	90	151	1
3736	31	97	162	1
3737	31	90	151	1
3738	31	105	162	1
3739	31	97	162	1
3740	31	105	162	1
3741	31	105	162	1
3742	31	97	162	1
3743	31	105	162	1
3744	31	90	162	1
3745	31	97	162	1
3746	31	97	162	1
3747	31	97	162	1
3748	31	105	162	1
3749	31	90	151	1
3750	31	105	162	1
3751	31	97	162	1
3752	31	97	162	1
3753	31	97	162	1
3754	31	90	151	1
3755	31	105	162	1
3756	31	97	162	1
3757	31	97	162	1
3758	31	97	162	1
3759	31	90	162	1
3760	31	105	162	1
3761	31	90	162	1
3762	31	97	162	1
3763	31	97	162	1
3764	31	97	162	1
3765	31	105	162	1
3766	31	90	162	1
3767	31	97	162	1
3768	31	97	162	1
3769	31	97	162	1
3770	31	105	162	1
3771	31	90	162	1
3772	31	105	162	1
3773	31	97	162	1
3774	31	97	174	1
3775	31	105	174	1
3776	31	90	162	1
3777	31	105	162	1
3778	37	97	162	1
3779	31	97	162	1
3780	31	97	162	1
3781	31	90	162	1
3782	31	105	162	1
3783	31	97	151	1
3784	31	97	162	1
3785	31	97	162	1
3786	31	90	162	1
3787	31	97	162	1
3788	31	90	151	1
3789	31	97	162	1
3790	31	97	151	1
3791	31	90	151	1
3792	31	97	162	1
3793	31	90	162	1
3794	31	97	162	1
3795	31	97	162	1
3796	31	90	162	1
3797	31	97	162	1
3798	31	90	162	1
3799	31	97	162	1
3800	31	97	162	1
3801	31	97	162	1
3802	31	97	162	1
3803	31	90	151	1
3804	31	97	162	1
3805	31	90	151	1
3806	31	97	162	1
3807	31	97	162	1
3808	31	90	151	1
3809	31	97	162	1
3810	31	90	162	1
3811	31	97	162	1
3812	31	97	162	1
3813	31	90	162	1
3814	31	97	162	1
3815	31	90	162	1
3816	31	97	162	1
3817	31	97	162	1
3818	31	90	162	1
3819	31	97	162	1
3820	31	90	151	1
3821	31	105	162	1
3822	31	97	151	1
3823	31	97	162	1
3824	31	97	162	1
3825	31	90	151	1
3826	31	97	162	1
3827	31	90	162	1
3828	31	90	162	1
3829	31	97	162	1
3830	31	90	162	1
3831	31	105	162	1
3832	31	97	162	1
3833	31	97	162	1
3834	31	97	162	1
3835	31	90	162	1
3836	31	112	162	1
3837	31	90	162	1
3838	31	97	162	1
3839	31	97	162	1
3840	31	97	162	1
3841	31	105	162	1
3842	31	90	162	1
3843	31	97	162	1
3844	31	97	162	1
3845	31	97	162	1
3846	31	97	162	1
3847	31	90	151	1
3848	31	97	162	1
3849	31	90	151	1
3850	31	90	162	1
3851	31	97	162	1
3852	31	90	151	1
3853	31	105	162	1
3854	31	97	151	1
3855	31	97	162	1
3856	31	97	162	1
3857	31	90	151	1
3858	31	97	162	1
3859	31	90	151	1
3860	31	97	162	1
3861	31	97	151	1
3862	31	90	151	1
3863	31	97	162	1
3864	31	90	151	1
3865	31	97	162	1
3866	31	97	151	1
3867	31	90	151	1
3868	31	97	162	1
3869	31	90	151	1
3870	31	97	162	1
3871	31	90	162	1
3872	31	90	162	1
3873	31	97	162	1
3874	31	90	162	1
3875	31	97	162	1
3876	31	90	151	1
3877	31	90	162	1
3878	31	97	162	1
3879	31	90	151	1
3880	31	97	162	1
3881	31	90	151	1
3882	31	97	162	1
3883	31	97	162	1
3884	31	90	151	1
3885	31	97	162	1
3886	31	90	151	1
3887	31	97	162	1
3888	31	97	151	1
3889	31	90	151	1
3890	31	97	162	1
3891	31	90	151	1
3892	31	97	162	1
3893	31	90	151	1
3894	31	90	151	1
3895	31	97	151	1
3896	31	90	151	1
3897	31	105	162	1
3898	31	90	162	1
3899	31	105	174	1
3900	31	97	162	1
3901	31	97	162	1
3902	31	105	162	1
3903	31	90	162	1
3904	31	105	162	1
3905	31	97	162	1
3906	31	97	162	1
3907	31	97	162	1
3908	31	90	162	1
3909	31	105	174	1
3910	31	90	162	1
3911	31	97	162	1
3912	37	97	162	1
3913	31	97	151	1
3914	31	105	162	1
3915	31	90	162	1
3916	31	97	162	1
3917	31	97	162	1
3918	31	97	162	1
3919	31	105	162	1
3920	31	90	162	1
3921	31	105	174	1
3922	37	97	162	1
3923	31	97	162	1
3924	31	105	162	1
3925	31	97	162	1
3926	31	97	162	1
3927	31	90	162	1
3928	31	97	162	1
3929	31	97	162	1
3930	31	90	162	1
3931	31	97	162	1
3932	31	90	162	1
3933	31	97	162	1
3934	31	97	162	1
3935	31	90	162	1
3936	31	105	162	1
3937	31	90	162	1
3938	31	97	162	1
3939	31	97	162	1
3940	31	97	162	1
3941	31	105	162	1
3942	31	90	162	1
3943	31	97	162	1
3944	31	97	151	1
3945	31	97	162	1
3946	31	97	162	1
3947	31	90	162	1
3948	31	105	162	1
3949	31	97	151	1
3950	31	97	162	1
3951	31	97	162	1
3952	31	90	162	1
3953	31	97	162	1
3954	31	90	162	1
3955	31	97	162	1
3956	31	97	162	1
3957	31	90	151	1
3958	31	97	162	1
3959	31	90	162	1
3960	31	97	162	1
3961	31	97	162	1
3962	31	90	151	1
3963	31	97	162	1
3964	31	90	151	1
3965	31	97	162	1
3966	31	90	151	1
3967	31	90	151	1
3968	31	97	162	1
3969	31	90	151	1
3970	31	105	162	1
3971	31	97	162	1
3972	31	90	162	1
3973	31	97	162	1
3974	31	90	162	1
3975	31	97	162	1
3976	31	90	151	1
3977	31	90	162	1
3978	31	97	162	1
3979	31	90	162	1
3980	31	105	162	1
3981	31	90	151	1
3982	31	97	162	1
3983	31	97	162	1
3984	31	90	162	1
3985	31	97	162	1
3986	31	90	151	1
3987	31	97	162	1
3988	31	97	162	1
3989	31	97	162	1
3990	31	105	162	1
3991	31	90	162	1
3992	31	97	162	1
3993	31	97	162	1
3994	31	97	162	1
3995	31	97	162	1
3996	31	90	151	1
3997	31	97	162	1
3998	31	90	162	1
3999	31	97	162	1
4000	31	97	162	1
4001	31	90	162	1
4002	31	105	162	1
4003	31	97	162	1
4004	31	97	162	1
4005	31	97	162	1
4006	31	90	162	1
4007	31	105	162	1
4008	31	90	151	1
4009	31	97	162	1
4010	31	97	162	1
4011	31	90	162	1
4012	31	97	162	1
4013	31	90	151	1
4014	31	97	162	1
4015	31	97	151	1
4016	31	97	151	1
4017	31	105	162	1
4018	31	90	151	1
4019	31	97	162	1
4020	31	90	151	1
4021	31	97	162	1
4022	31	105	162	1
4023	31	90	151	1
4024	31	97	162	1
4025	31	90	151	1
4026	31	97	162	1
4027	31	97	162	1
4028	31	90	162	1
4029	31	97	162	1
4030	31	90	162	1
4031	31	97	162	1
4032	31	97	162	1
4033	31	90	162	1
4034	31	97	162	1
4035	31	90	151	1
4036	31	97	162	1
4037	31	97	151	1
4038	31	90	151	1
4039	31	97	162	1
4040	31	90	151	1
4041	31	97	162	1
4042	31	90	162	1
4043	31	90	162	1
4044	31	97	162	1
4045	31	90	162	1
4046	31	97	162	1
4047	31	90	151	1
4048	31	90	162	1
4049	31	97	162	1
4050	31	90	151	1
4051	31	97	162	1
4052	31	90	151	1
4053	31	97	162	1
4054	31	97	162	1
4055	31	90	151	1
4056	31	105	162	1
4057	31	97	162	1
4058	31	105	174	1
4059	31	97	162	1
4060	31	97	162	1
4061	31	105	162	1
4062	31	97	162	1
4063	31	105	162	1
4064	31	97	162	1
4065	31	105	162	1
4066	37	97	162	1
4067	31	97	162	1
4068	31	105	162	1
4069	31	97	162	1
4070	31	105	162	1
4071	31	97	162	1
4072	31	97	162	1
4073	31	97	162	1
4074	31	90	162	1
4075	31	105	162	1
4076	31	97	162	1
4077	31	97	162	1
4078	31	97	162	1
4079	31	90	162	1
4080	31	105	174	1
4081	31	90	162	1
4082	37	97	162	1
4083	37	97	162	1
4084	37	97	162	1
4085	37	105	162	1
4086	37	90	162	1
4087	31	97	162	1
4088	37	97	162	1
4089	37	97	162	1
4090	37	97	162	1
4091	37	90	162	1
4092	31	97	174	1
4093	31	97	162	1
4094	31	97	162	1
4095	31	105	162	1
4096	31	90	162	1
4097	31	105	162	1
4098	31	97	162	1
4099	31	97	162	1
4100	31	97	162	1
4101	31	90	151	1
4102	31	105	162	1
4103	31	97	151	1
4104	31	97	162	1
4105	31	97	162	1
4106	31	90	162	1
4107	31	105	162	1
4108	31	90	151	1
4109	31	97	162	1
4110	31	97	151	1
4111	31	90	162	1
4112	31	105	162	1
4113	31	90	162	1
4114	31	97	162	1
4115	31	90	151	1
4116	31	97	151	1
4117	31	97	162	1
4118	31	90	162	1
4119	31	97	162	1
4120	31	90	162	1
4121	31	90	162	1
4122	31	97	162	1
4123	31	90	151	1
4124	31	97	174	1
4125	31	90	151	1
4126	31	97	162	1
4127	31	97	162	1
4128	31	90	162	1
4129	31	105	162	1
4130	31	90	162	1
4131	31	97	162	1
4132	31	97	162	1
4133	31	90	151	1
4134	31	97	162	1
4135	31	90	151	1
4136	31	97	162	1
4137	31	97	151	1
4138	31	97	151	1
4139	31	105	162	1
4140	31	90	151	1
4141	31	97	162	1
4142	31	90	162	1
4143	31	90	162	1
4144	31	97	162	1
4145	31	90	162	1
4146	31	97	162	1
4147	31	90	151	1
4148	31	97	162	1
4149	31	97	162	1
4150	31	90	162	1
4151	31	105	162	1
4152	31	97	162	1
4153	31	97	162	1
4154	31	97	162	1
4155	31	90	151	1
4156	31	97	162	1
4157	31	90	151	1
4158	31	97	162	1
4159	31	97	162	1
4160	31	90	162	1
4161	31	105	162	1
4162	31	90	162	1
4163	31	97	162	1
4164	31	97	151	1
4165	31	97	151	1
4166	31	97	162	1
4167	31	90	162	1
4168	31	97	162	1
4169	31	90	162	1
4170	31	90	162	1
4171	31	97	162	1
4172	31	90	151	1
4173	31	105	162	1
4174	31	97	162	1
4175	31	97	162	1
4176	31	97	162	1
4177	31	90	162	1
4178	31	97	162	1
4179	31	90	151	1
4180	31	97	162	1
4181	31	97	151	1
4182	31	90	151	1
4183	31	97	162	1
4184	31	90	162	1
4185	31	97	162	1
4186	31	97	162	1
4187	31	90	162	1
4188	31	97	162	1
4189	31	90	151	1
4190	31	97	162	1
4191	31	90	151	1
4192	31	90	162	1
4193	31	97	162	1
4194	31	90	151	1
4195	31	97	162	1
4196	31	90	151	1
4197	31	90	162	1
4198	31	97	162	1
4199	31	90	151	1
4200	31	97	162	1
4201	31	90	151	1
4202	31	97	162	1
4203	31	97	162	1
4204	31	90	162	1
4205	31	105	162	1
4206	31	90	151	1
4207	31	97	162	1
4208	31	97	151	1
4209	31	90	151	1
4210	31	97	162	1
4211	31	90	151	1
4212	31	97	162	1
4213	31	90	151	1
4214	31	90	151	1
4215	31	97	162	1
4216	31	97	162	1
4217	31	105	162	1
4218	31	90	162	1
4219	31	105	162	1
4220	31	97	162	1
4221	31	97	162	1
4222	31	97	162	1
4223	31	90	162	1
4224	31	105	162	1
4225	31	97	162	1
4226	31	97	162	1
4227	31	105	162	1
4228	31	97	162	1
4229	37	105	162	1
4230	31	90	162	1
4231	31	97	162	1
4232	31	97	162	1
4233	31	97	162	1
4234	31	105	162	1
4235	31	90	162	1
4236	31	97	162	1
4237	31	97	162	1
4238	31	97	162	1
4239	31	105	174	1
4240	37	90	162	1
4241	31	105	174	1
4242	31	97	162	1
4243	31	97	162	1
4244	37	105	162	1
4245	37	90	162	1
4246	37	105	162	1
4247	31	97	162	1
4248	31	97	162	1
4249	31	105	162	1
4250	31	90	162	1
4251	31	97	174	1
4252	31	90	162	1
4253	31	97	162	1
4254	31	97	162	1
4255	31	90	162	1
4256	31	105	162	1
4257	31	90	162	1
4258	31	97	162	1
4259	31	97	162	1
4260	31	97	162	1
4261	31	105	162	1
4262	31	90	162	1
4263	31	97	162	1
4264	31	97	151	1
4265	31	97	151	1
4266	31	105	162	1
4267	31	90	162	1
4268	31	97	162	1
4269	31	97	151	1
4270	31	97	162	1
4271	31	97	162	1
4272	31	90	151	1
4273	31	97	162	1
4274	31	90	151	1
4275	31	97	162	1
4276	31	97	162	1
4277	31	90	162	1
4278	31	105	162	1
4279	31	90	162	1
4280	31	97	162	1
4281	31	97	151	1
4282	31	90	162	1
4283	31	97	174	1
4284	31	90	151	1
4285	31	97	162	1
4286	31	90	162	1
4287	31	97	162	1
4288	31	105	162	1
4289	31	90	162	1
4290	31	97	162	1
4291	31	90	162	1
4292	31	90	162	1
4293	31	97	162	1
4294	31	90	151	1
4295	31	97	162	1
4296	31	90	151	1
4297	31	97	162	1
4298	31	97	162	1
4299	31	90	151	1
4300	31	97	162	1
4301	31	90	162	1
4302	31	97	162	1
4303	31	97	151	1
4304	31	90	151	1
4305	31	97	162	1
4306	31	90	151	1
4307	31	97	162	1
4308	31	97	162	1
4309	31	90	162	1
4310	31	97	162	1
4311	31	90	151	1
4312	31	97	162	1
4313	31	97	162	1
4314	31	97	162	1
4315	31	105	162	1
4316	31	90	151	1
4317	31	97	162	1
4318	31	97	162	1
4319	31	97	162	1
4320	31	97	162	1
4321	31	90	162	1
4322	31	97	162	1
4323	31	90	162	1
4324	31	97	162	1
4325	31	97	162	1
4326	31	90	162	1
4327	31	97	162	1
4328	31	90	174	1
4329	31	97	162	1
4330	31	97	162	1
4331	31	90	162	1
4332	31	105	162	1
4333	31	90	151	1
4334	31	97	162	1
4335	31	90	151	1
4336	31	97	151	1
4337	31	105	162	1
4338	31	90	162	1
4339	31	105	162	1
4340	31	97	162	1
4341	31	97	162	1
4342	31	97	162	1
4343	31	90	151	1
4344	31	97	162	1
4345	31	90	151	1
4346	31	90	162	1
4347	31	97	162	1
4348	31	90	151	1
4349	31	97	162	1
4350	31	90	151	1
4351	31	97	162	1
4352	31	97	151	1
4353	31	90	151	1
4354	31	97	162	1
4355	31	90	151	1
4356	31	97	162	1
4357	31	97	151	1
4358	31	90	151	1
4359	31	97	162	1
4360	31	90	162	1
4361	31	97	162	1
4362	31	90	151	1
4363	31	90	151	1
4364	31	97	162	1
4365	31	90	162	1
4366	31	97	162	1
4367	31	90	162	1
4368	31	90	162	1
4369	31	97	162	1
4370	31	90	162	1
4371	31	97	162	1
4372	31	90	151	1
4373	31	97	162	1
4374	31	97	162	1
4375	31	105	162	1
4376	31	105	162	1
4377	31	97	162	1
4378	31	105	162	1
4379	37	97	162	1
4380	31	105	162	1
4381	31	105	162	1
4382	31	97	162	1
4383	31	105	174	1
4384	31	90	162	1
4385	31	97	174	1
4386	37	97	162	1
4387	31	97	162	1
4388	37	105	162	1
4389	37	90	162	1
4390	37	105	162	1
4391	37	97	162	1
4392	37	97	162	1
4393	31	97	162	1
4394	31	90	162	1
4395	31	105	162	1
4396	31	97	162	1
