B1	B2	B3	val
218	255	255	2
168	203	232	2
168	195	232	2
168	195	221	2
174	195	221	2
174	188	221	2
174	203	221	2
181	218	232	2
181	210	232	2
187	210	232	2
187	210	232	2
187	240	255	2
181	233	244	2
193	240	244	2
187	240	255	2
187	233	255	2
187	218	232	2
187	203	232	2
187	203	232	2
174	203	221	2
174	195	232	2
174	225	232	2
181	218	255	2
181	225	244	2
187	233	244	2
193	233	255	2
193	233	244	2
187	210	244	2
193	203	232	2
199	203	221	2
206	218	232	2
218	203	232	2
199	195	232	2
187	188	221	2
162	180	209	2
143	180	221	2
156	195	209	2
162	218	244	2
149	210	255	2
149	195	221	2
168	218	221	2
199	248	244	2
224	255	255	2
231	255	255	2
218	255	255	2
199	255	255	2
187	240	255	2
168	233	255	2
156	218	232	2
162	210	221	2
174	210	232	2
193	218	221	2
199	225	232	2
199	233	244	2
199	233	244	2
193	225	244	2
187	225	244	2
187	233	244	2
187	225	244	2
187	233	232	2
193	225	244	2
199	225	244	2
199	233	244	2
193	233	255	2
181	225	244	2
181	218	255	2
187	225	244	2
187	225	244	2
193	225	255	2
199	240	255	2
193	233	255	2
206	233	244	2
206	240	244	2
206	233	255	2
206	248	255	2
224	255	255	2
231	255	255	2
231	233	255	2
218	188	232	2
212	165	197	2
206	173	197	2
212	173	197	2
206	173	197	2
206	180	209	2
206	188	209	2
199	188	221	2
206	188	221	2
218	203	221	2
224	225	255	2
218	240	255	2
206	240	255	2
199	233	255	2
193	225	255	2
206	240	255	2
224	255	255	2
231	255	255	2
231	255	255	2
224	255	255	2
212	255	255	2
212	255	255	2
218	255	255	2
174	203	232	2
168	195	221	2
156	195	221	2
168	195	221	2
174	195	221	2
174	195	221	2
181	210	232	2
181	203	232	2
187	203	232	2
193	210	232	2
187	225	244	2
187	233	255	2
193	240	255	2
187	233	255	2
187	210	255	2
187	195	232	2
181	195	209	2
187	195	221	2
187	203	221	2
187	210	232	2
187	225	255	2
181	233	255	2
187	225	244	2
187	233	244	2
193	255	255	2
199	248	255	2
193	218	244	2
193	203	221	2
187	203	221	2
206	203	232	2
224	195	232	2
212	210	232	2
199	210	232	2
174	210	244	2
149	195	244	2
143	180	186	2
156	203	232	2
149	218	244	2
143	203	244	2
149	195	232	2
181	218	221	2
218	255	255	2
218	255	255	2
218	255	255	2
206	255	255	2
193	240	255	2
168	225	255	2
143	203	232	2
143	188	209	2
156	203	209	2
181	218	221	2
193	210	221	2
199	210	221	2
199	218	232	2
193	225	232	2
193	225	232	2
193	233	232	2
199	233	232	2
199	233	232	2
193	233	244	2
199	233	244	2
199	233	244	2
199	240	255	2
193	240	255	2
187	225	255	2
193	233	255	2
199	233	255	2
199	240	255	2
199	240	255	2
193	233	255	2
206	233	244	2
206	240	244	2
212	248	255	2
218	255	255	2
231	255	255	2
237	255	255	2
231	255	255	2
224	210	244	2
212	173	186	2
206	173	209	2
199	180	209	2
193	180	209	2
187	188	232	2
187	195	221	2
181	188	221	2
199	188	209	2
218	195	209	2
224	218	244	2
231	233	255	2
224	233	255	2
218	240	255	2
212	255	255	2
218	255	255	2
224	255	255	2
224	255	255	2
218	255	255	2
212	255	255	2
206	240	255	2
206	233	255	2
199	233	244	2
181	203	232	2
174	203	232	2
168	203	232	2
174	195	221	2
181	203	221	2
181	203	221	2
181	210	221	2
181	203	209	2
181	195	232	2
187	203	221	2
187	218	232	2
187	233	244	2
187	233	244	2
187	225	244	2
187	210	232	2
193	195	221	2
193	203	221	2
193	210	221	2
199	218	221	2
193	225	232	2
193	233	244	2
193	233	221	2
187	225	232	2
181	225	232	2
187	240	232	2
193	233	244	2
193	203	232	2
193	195	221	2
199	195	209	2
206	195	221	2
218	203	232	2
218	233	244	2
218	240	255	2
181	233	255	2
156	210	255	2
143	180	221	2
143	210	221	2
143	210	221	2
143	203	232	2
149	195	221	2
168	210	197	2
199	233	244	2
212	255	244	2
212	255	255	2
212	255	255	2
206	240	255	2
181	233	255	2
156	210	244	2
149	195	232	2
149	203	209	2
168	188	209	2
181	195	221	2
206	195	209	2
199	203	221	2
199	225	221	2
193	233	232	2
193	233	255	2
206	240	255	2
212	240	255	2
206	240	255	2
199	233	244	2
199	233	244	2
199	240	244	2
199	248	255	2
193	225	255	2
199	240	244	2
206	233	244	2
206	233	255	2
199	240	255	2
193	240	255	2
193	225	244	2
212	240	255	2
224	255	255	2
231	255	255	2
231	255	255	2
231	255	255	2
231	255	255	2
212	225	255	2
206	195	221	2
193	195	232	2
193	188	221	2
168	188	209	2
168	188	209	2
162	188	209	2
162	180	209	2
187	188	209	2
206	203	221	2
224	218	244	2
231	225	232	2
231	218	221	2
224	240	244	2
218	255	255	2
218	255	255	2
212	248	255	2
212	233	255	2
206	233	244	2
206	233	244	2
199	233	244	2
199	240	244	2
193	225	244	2
181	203	209	2
181	195	221	2
187	203	232	2
187	218	232	2
187	225	232	2
187	225	244	2
187	233	255	2
199	218	244	2
212	218	244	2
212	225	244	2
212	233	244	2
206	218	232	2
199	225	232	2
193	225	232	2
193	225	232	2
187	225	221	2
187	218	232	2
187	218	232	2
181	218	232	2
174	203	232	2
174	188	209	2
187	188	197	2
193	188	197	2
206	203	221	2
218	225	232	2
224	248	244	2
206	240	255	2
174	210	255	2
149	188	232	2
143	180	221	2
149	203	232	2
149	203	244	2
137	203	244	2
156	203	232	2
181	225	255	2
193	240	255	2
199	248	255	2
206	248	255	2
199	233	255	2
187	233	232	2
174	225	255	2
162	210	244	2
149	188	221	2
156	180	209	2
168	195	232	2
199	195	221	2
206	203	221	2
206	218	232	2
199	240	232	2
199	233	255	2
199	233	255	2
206	233	255	2
199	240	255	2
199	233	232	2
199	225	232	2
199	233	232	2
199	233	244	2
199	233	244	2
199	240	255	2
199	233	255	2
199	233	244	2
193	240	244	2
193	233	255	2
193	233	232	2
206	240	244	2
218	255	255	2
218	255	255	2
218	255	255	2
212	255	255	2
212	240	255	2
199	218	244	2
199	203	232	2
193	195	232	2
181	188	221	2
143	180	209	2
149	180	197	2
149	188	209	2
156	188	232	2
174	195	221	2
199	210	232	2
218	225	244	2
224	218	255	2
224	203	244	2
218	233	244	2
212	240	255	2
212	240	255	2
212	225	244	2
206	210	232	2
206	225	232	2
193	225	255	2
187	233	255	2
187	248	244	2
193	225	232	2
187	225	232	2
187	225	244	2
187	218	221	2
181	210	232	2
168	195	221	2
156	173	209	2
162	180	209	2
181	180	209	2
181	188	209	2
199	210	221	2
206	240	221	2
193	240	244	2
174	218	232	2
149	195	221	2
149	188	221	2
149	218	232	2
149	203	255	2
137	195	232	2
143	195	232	2
156	210	244	2
174	225	244	2
187	225	244	2
193	218	244	2
187	218	244	2
187	225	232	2
174	233	255	2
162	218	244	2
149	203	232	2
149	195	221	2
162	195	209	2
181	203	232	2
199	203	221	2
206	210	221	2
199	225	221	2
193	225	244	2
193	218	232	2
187	225	232	2
193	225	232	2
193	225	232	2
193	225	232	2
193	225	232	2
199	225	232	2
199	233	244	2
193	233	255	2
193	225	244	2
187	233	244	2
187	233	244	2
187	233	255	2
193	233	255	2
187	233	244	2
199	255	255	2
199	255	255	2
199	240	255	2
199	233	244	2
193	225	244	2
206	203	232	2
206	195	221	2
206	203	221	2
193	218	244	2
174	210	255	2
168	210	244	2
174	210	255	2
181	218	255	2
193	218	232	2
206	203	232	2
218	210	232	2
224	210	232	2
224	203	232	2
218	210	255	2
218	218	255	2
212	218	232	2
212	210	232	2
212	210	244	2
212	233	244	2
199	233	255	2
181	240	255	2
181	240	255	2
162	210	244	2
162	210	244	2
168	218	244	2
162	225	244	2
149	203	221	2
137	195	209	2
131	195	209	2
143	203	209	2
162	195	209	2
181	195	221	2
168	203	209	2
174	210	209	2
174	218	244	2
174	233	255	2
168	218	244	2
162	203	232	2
162	203	221	2
168	203	221	2
187	203	221	2
199	203	197	2
199	210	209	2
206	210	232	2
199	218	232	2
193	218	244	2
193	225	232	2
193	233	232	2
193	225	232	2
193	233	232	2
193	225	232	2
199	225	244	2
193	233	244	2
187	225	244	2
187	233	244	2
181	225	232	2
181	218	232	2
174	218	232	2
174	218	232	2
174	225	232	2
187	225	232	2
193	225	244	2
199	233	244	2
206	218	232	2
212	195	221	2
212	188	209	2
212	210	221	2
206	233	255	2
199	233	255	2
206	240	255	2
218	248	255	2
224	255	255	2
224	248	255	2
224	203	255	2
224	195	232	2
212	203	232	2
212	203	232	2
218	203	232	2
218	210	232	2
218	210	221	2
212	203	221	2
218	210	221	2
212	225	232	2
199	233	255	2
193	248	255	2
187	248	255	2
181	225	244	2
181	225	244	2
181	218	244	2
174	203	244	2
181	203	221	2
193	188	197	2
199	188	209	2
206	203	209	2
206	218	209	2
193	218	232	2
187	225	232	2
193	225	244	2
193	225	244	2
187	233	232	2
187	218	232	2
193	218	221	2
181	225	244	2
187	225	244	2
181	218	232	2
174	203	209	2
168	195	221	2
156	203	221	2
162	210	221	2
168	210	232	2
174	218	232	2
181	225	244	2
199	225	255	2
212	225	255	2
212	195	232	2
212	188	209	2
212	203	221	2
206	225	244	2
218	240	255	2
224	255	255	2
231	255	255	2
243	255	255	2
237	255	255	2
237	225	255	2
231	218	232	2
218	203	244	2
218	195	209	2
218	188	197	2
218	195	221	2
218	203	221	2
218	195	221	2
218	203	221	2
218	218	232	2
212	233	244	2
206	248	255	2
199	248	255	2
181	203	221	2
174	210	232	2
181	210	244	2
162	203	232	2
156	188	209	2
162	195	221	2
156	203	221	2
174	210	244	2
181	218	255	2
181	218	244	2
174	210	244	2
187	225	255	2
199	233	255	2
206	210	244	2
212	180	232	2
212	195	221	2
212	210	232	2
231	225	244	2
231	248	255	2
231	255	255	2
237	255	255	2
237	255	255	2
231	240	255	2
224	225	255	2
218	210	255	2
218	188	221	2
218	180	209	2
218	188	209	2
218	218	232	2
218	195	232	2
218	210	221	2
218	218	221	2
212	233	244	2
212	255	255	2
212	255	255	2
206	210	255	2
212	195	232	2
212	203	232	2
224	225	244	2
224	240	255	2
231	255	255	2
237	255	255	2
237	255	255	2
231	255	255	2
224	248	255	2
224	218	255	2
224	188	232	2
218	180	209	2
218	195	209	2
212	210	221	2
212	218	244	2
218	210	232	2
212	218	232	2
212	233	232	2
206	255	255	2
212	255	255	2
206	218	255	2
206	225	255	2
218	218	244	2
206	225	244	2
206	233	255	2
212	248	255	2
212	210	232	2
156	127	127	3
174	150	151	3
193	150	174	3
212	180	186	3
218	180	186	3
231	173	174	3
212	158	162	3
199	120	139	3
193	97	127	3
187	105	127	3
168	97	116	3
156	82	104	3
156	90	104	3
156	90	104	3
156	97	116	3
162	90	104	3
156	75	93	3
156	82	81	3
168	82	104	3
187	105	116	3
206	135	127	3
212	150	162	3
206	135	174	3
206	90	116	3
206	97	116	3
206	90	104	3
199	90	104	3
206	105	104	3
212	90	104	3
218	105	116	3
218	105	127	3
212	105	127	3
212	105	116	3
212	82	116	3
212	97	104	3
218	105	116	3
206	105	127	3
199	105	116	3
199	97	127	3
199	112	127	3
193	120	139	3
187	112	139	3
193	105	116	3
193	82	104	3
199	97	116	3
218	105	116	3
218	120	127	3
224	143	139	3
224	127	162	3
212	120	139	3
206	105	116	3
193	105	116	3
193	112	116	3
193	112	116	3
199	143	151	3
224	97	116	3
206	82	104	3
193	97	104	3
174	82	104	3
149	82	104	3
156	82	104	3
168	82	104	3
181	90	104	3
181	75	104	3
193	82	104	3
206	90	104	3
218	90	104	3
224	97	116	3
224	90	104	3
224	97	116	3
218	97	116	3
206	97	116	3
199	97	116	3
193	82	104	3
181	90	104	3
162	82	104	3
162	82	93	3
174	90	93	3
181	82	104	3
187	90	104	3
212	97	116	3
224	112	127	3
231	120	116	3
231	120	127	3
224	112	139	3
212	112	127	3
218	120	127	3
231	135	127	3
231	127	127	3
218	120	139	3
199	105	127	3
181	105	116	3
174	105	116	3
174	97	104	3
168	105	104	3
174	97	104	3
156	90	104	3
156	97	104	3
162	82	104	3
156	90	93	3
162	82	104	3
156	82	104	3
156	90	116	3
156	82	104	3
143	90	93	3
137	90	104	3
143	82	104	3
149	90	93	3
156	97	93	3
168	127	127	3
187	165	174	3
187	173	186	3
193	150	174	3
199	150	151	3
199	143	151	3
199	143	139	3
181	135	127	3
181	105	116	3
181	82	104	3
174	97	116	3
162	82	104	3
143	82	93	3
143	90	93	3
156	75	93	3
162	90	93	3
168	82	104	3
174	75	104	3
181	82	93	3
187	82	104	3
193	97	104	3
193	112	116	3
193	120	127	3
199	105	127	3
199	90	104	3
199	97	104	3
199	90	104	3
199	97	116	3
199	90	116	3
206	82	104	3
206	105	116	3
206	97	116	3
206	97	116	3
206	97	116	3
206	82	116	3
206	105	116	3
212	105	116	3
206	105	116	3
199	105	116	3
199	105	116	3
193	120	116	3
193	112	127	3
187	105	127	3
187	97	116	3
193	82	116	3
212	105	116	3
231	97	116	3
224	127	127	3
231	143	151	3
231	135	162	3
218	127	162	3
206	105	139	3
193	105	127	3
181	97	116	3
174	97	116	3
174	120	127	3
243	97	116	3
218	90	116	3
206	97	104	3
199	82	104	3
193	90	104	3
206	82	104	3
212	82	104	3
218	90	104	3
224	75	104	3
231	90	116	3
231	90	116	3
237	90	116	3
243	105	116	3
243	97	116	3
243	112	127	3
243	105	116	3
224	97	116	3
224	97	116	3
212	82	116	3
199	97	116	3
193	90	116	3
199	90	104	3
212	97	104	3
212	97	104	3
218	105	127	3
224	97	116	3
231	105	127	3
237	127	127	3
237	120	127	3
224	112	139	3
218	112	127	3
224	120	127	3
231	120	127	3
218	105	116	3
199	105	127	3
181	97	104	3
174	97	104	3
181	105	104	3
187	97	104	3
187	127	127	3
181	105	127	3
156	90	104	3
156	82	104	3
156	75	104	3
156	90	93	3
162	82	104	3
162	90	104	3
156	82	104	3
156	82	104	3
156	90	104	3
143	82	104	3
149	82	104	3
168	90	104	3
187	112	104	3
199	150	139	3
212	180	186	3
199	180	186	3
206	158	174	3
193	143	151	3
187	127	139	3
174	120	162	3
162	112	127	3
162	97	104	3
162	82	104	3
156	90	104	3
149	75	104	3
143	82	93	3
149	82	93	3
162	75	93	3
174	90	93	3
181	67	104	3
199	82	104	3
206	90	104	3
206	90	104	3
199	97	116	3
199	82	104	3
193	90	104	3
193	97	104	3
193	97	104	3
193	105	93	3
193	97	116	3
193	97	116	3
199	90	104	3
206	90	104	3
199	97	104	3
199	90	104	3
199	97	116	3
199	90	116	3
199	90	116	3
206	97	116	3
206	90	116	3
199	97	116	3
212	97	104	3
199	90	104	3
193	105	116	3
193	90	104	3
181	90	116	3
187	90	104	3
187	90	104	3
206	97	104	3
224	97	116	3
231	112	127	3
237	127	151	3
237	127	162	3
224	127	162	3
212	97	139	3
199	105	127	3
187	90	116	3
174	90	104	3
162	97	104	3
224	90	104	3
206	90	116	3
206	97	116	3
212	90	104	3
224	97	104	3
231	90	116	3
243	90	116	3
249	97	116	3
249	90	116	3
249	97	127	3
249	90	116	3
249	97	127	3
249	97	127	3
243	97	127	3
249	120	127	3
249	105	127	3
231	105	116	3
243	97	116	3
231	90	116	3
218	97	116	3
212	97	116	3
212	105	116	3
224	105	116	3
231	105	116	3
231	112	127	3
231	97	116	3
224	120	127	3
237	127	139	3
231	120	139	3
224	112	116	3
224	120	127	3
224	120	139	3
231	112	127	3
206	97	104	3
187	105	116	3
193	97	104	3
193	112	116	3
199	120	127	3
212	120	139	3
206	127	139	3
187	105	127	3
162	90	93	3
156	75	93	3
156	82	104	3
156	90	93	3
156	90	104	3
143	97	93	3
149	90	104	3
156	90	104	3
162	97	104	3
156	75	104	3
162	75	104	3
174	75	104	3
181	90	104	3
193	127	116	3
199	143	139	3
199	158	162	3
193	135	139	3
187	120	127	3
168	120	127	3
162	105	116	3
156	105	116	3
162	90	104	3
156	82	104	3
149	82	104	3
143	75	104	3
149	82	93	3
162	75	104	3
168	82	104	3
174	90	104	3
187	82	104	3
206	90	93	3
206	97	104	3
212	97	104	3
212	90	104	3
212	75	104	3
212	97	104	3
212	97	104	3
206	105	116	3
206	112	127	3
206	112	139	3
206	105	139	3
206	97	116	3
199	90	104	3
199	90	104	3
199	82	104	3
199	97	104	3
206	90	104	3
199	90	116	3
199	97	116	3
199	90	104	3
206	97	116	3
206	90	116	3
199	90	116	3
199	90	116	3
193	75	104	3
193	90	116	3
193	82	104	3
187	90	116	3
206	97	116	3
218	97	116	3
231	120	127	3
237	120	139	3
237	120	151	3
231	112	139	3
218	90	116	3
206	97	116	3
193	82	116	3
181	82	104	3
168	82	104	3
193	82	104	3
193	82	104	3
206	90	104	3
218	90	104	3
237	97	116	3
249	97	116	3
255	97	116	3
255	90	116	3
243	90	116	3
243	97	127	3
243	90	116	3
237	105	116	3
243	105	116	3
243	105	127	3
249	120	127	3
249	112	127	3
243	112	127	3
243	105	127	3
231	105	127	3
231	105	127	3
224	105	127	3
224	127	127	3
231	112	127	3
224	105	127	3
224	105	127	3
224	97	116	3
218	112	127	3
231	105	127	3
218	105	116	3
218	112	116	3
224	120	127	3
218	112	139	3
218	97	127	3
199	97	116	3
187	105	104	3
199	112	116	3
212	127	151	3
218	127	139	3
218	120	139	3
212	112	127	3
199	105	104	3
187	97	104	3
168	82	104	3
162	82	104	3
149	82	104	3
137	75	104	3
131	90	93	3
124	82	93	3
143	90	93	3
149	97	104	3
156	90	104	3
162	97	104	3
162	82	104	3
168	90	104	3
168	105	104	3
174	112	116	3
174	127	127	3
174	97	116	3
174	105	116	3
168	105	116	3
162	90	116	3
162	97	104	3
162	82	116	3
156	82	104	3
149	75	104	3
143	75	104	3
143	82	104	3
162	82	104	3
174	82	104	3
174	90	104	3
181	82	104	3
187	97	104	3
199	97	104	3
206	97	104	3
212	90	104	3
212	90	104	3
212	97	116	3
212	90	104	3
199	105	116	3
199	112	127	3
193	112	127	3
199	105	139	3
199	97	116	3
199	90	116	3
206	82	104	3
206	82	104	3
206	97	104	3
199	82	104	3
187	90	116	3
181	90	104	3
181	90	104	3
187	97	116	3
193	90	104	3
193	97	116	3
206	97	116	3
199	90	116	3
199	97	116	3
199	82	104	3
193	97	116	3
206	90	116	3
212	97	116	3
224	120	127	3
231	112	139	3
224	112	127	3
224	97	116	3
212	90	116	3
206	97	116	3
199	75	104	3
187	82	104	3
181	82	104	3
193	82	104	3
199	90	104	3
206	90	104	3
218	90	116	3
243	97	116	3
249	97	116	3
249	90	116	3
249	90	116	3
224	90	116	3
231	90	116	3
231	90	104	3
237	105	127	3
243	105	116	3
243	112	127	3
249	120	139	3
249	112	139	3
249	120	127	3
243	112	127	3
237	120	127	3
237	127	127	3
231	112	139	3
231	127	139	3
231	112	139	3
218	97	127	3
218	97	116	3
224	90	116	3
218	105	116	3
218	90	116	3
212	97	116	3
224	97	116	3
224	105	127	3
218	105	127	3
212	82	116	3
199	105	116	3
206	120	139	3
218	127	151	3
218	135	151	3
212	120	127	3
212	112	127	3
212	105	116	3
224	105	116	3
224	105	127	3
199	90	139	3
181	97	116	3
162	90	104	3
143	75	104	3
131	82	93	3
131	75	93	3
137	90	93	3
149	90	104	3
156	90	104	3
156	97	104	3
156	75	104	3
149	97	104	3
156	105	104	3
156	112	104	3
162	112	116	3
168	105	104	3
174	112	116	3
168	112	116	3
168	105	116	3
168	105	116	3
168	82	104	3
162	90	104	3
162	82	104	3
156	82	104	3
162	90	116	3
168	82	104	3
174	90	104	3
181	90	104	3
181	90	116	3
181	90	116	3
187	82	104	3
193	90	104	3
199	90	104	3
193	90	104	3
187	82	104	3
181	90	104	3
174	105	104	3
187	105	116	3
174	97	116	3
174	90	116	3
181	82	104	3
181	90	104	3
187	82	104	3
187	82	104	3
187	90	104	3
181	75	104	3
168	90	116	3
162	82	104	3
162	90	104	3
168	90	104	3
174	82	104	3
181	105	104	3
193	97	116	3
193	97	116	3
193	97	116	3
199	82	116	3
206	105	116	3
218	90	116	3
218	97	116	3
224	105	127	3
224	97	127	3
231	105	116	3
224	97	127	3
199	97	127	3
206	97	116	3
199	82	104	3
193	90	104	3
193	82	104	3
212	90	116	3
212	97	104	3
218	97	104	3
224	97	127	3
243	97	116	3
243	97	116	3
243	90	127	3
237	90	116	3
224	90	104	3
218	90	116	3
224	97	116	3
231	97	127	3
243	105	116	3
243	120	151	3
249	112	139	3
249	112	127	3
243	112	139	3
237	105	127	3
231	127	127	3
231	127	127	3
231	135	139	3
231	135	151	3
224	112	151	3
218	105	116	3
218	97	104	3
218	97	104	3
218	97	116	3
212	90	104	3
218	97	116	3
224	90	116	3
224	97	127	3
212	105	116	3
199	82	104	3
193	120	116	3
212	127	127	3
206	120	139	3
206	112	127	3
206	90	116	3
212	97	104	3
224	90	104	3
237	105	116	3
237	112	127	3
224	97	116	3
206	112	127	3
181	90	116	3
162	82	104	3
149	82	93	3
149	75	93	3
149	90	93	3
149	82	104	3
162	90	104	3
168	97	104	3
174	97	104	3
174	105	116	3
174	112	127	3
174	120	127	3
174	127	139	3
187	135	139	3
199	135	151	3
206	143	162	3
199	135	162	3
187	112	139	3
181	90	104	3
181	90	104	3
181	82	104	3
181	90	116	3
187	97	116	3
187	82	104	3
187	90	104	3
193	97	104	3
193	97	127	3
187	97	127	3
187	82	104	3
187	90	104	3
181	82	104	3
174	82	104	3
174	90	104	3
174	105	116	3
181	127	139	3
187	105	127	3
174	97	116	3
174	90	116	3
174	90	104	3
174	90	104	3
168	82	104	3
162	82	104	3
174	82	104	3
168	75	104	3
162	90	104	3
156	82	104	3
162	90	104	3
168	90	104	3
168	90	104	3
174	97	104	3
181	82	104	3
181	97	116	3
187	97	116	3
199	90	104	3
212	112	116	3
218	105	127	3
224	112	116	3
231	105	127	3
224	105	127	3
224	120	116	3
218	120	139	3
206	120	139	3
206	105	127	3
199	90	104	3
199	90	116	3
218	97	116	3
218	97	116	3
224	97	116	3
224	112	127	3
231	105	116	3
231	105	127	3
237	105	127	3
231	90	116	3
224	105	104	3
224	97	116	3
224	105	127	3
231	112	127	3
231	112	127	3
231	135	162	3
231	112	139	3
231	112	127	3
243	112	127	3
231	105	127	3
231	112	127	3
231	105	127	3
218	112	127	3
218	120	139	3
218	105	139	3
218	112	116	3
212	97	116	3
212	105	116	3
212	97	116	3
218	90	104	3
218	97	116	3
218	90	116	3
206	97	116	3
199	97	116	3
187	97	104	3
181	105	116	3
187	120	127	3
181	112	127	3
199	97	116	3
206	82	104	3
224	90	93	3
237	90	116	3
243	112	116	3
243	112	116	3
231	105	116	3
218	120	127	3
206	90	127	3
193	90	104	3
168	90	104	3
149	82	104	3
156	90	93	3
162	82	104	3
168	97	104	3
187	105	104	3
199	105	127	3
206	120	139	3
206	127	139	3
206	135	139	3
212	150	151	3
224	165	174	3
231	158	186	3
231	158	174	3
224	143	162	3
206	120	139	3
199	90	116	3
199	82	104	3
199	75	104	3
193	97	116	3
206	97	104	3
206	90	104	3
206	90	116	3
206	105	116	3
212	120	139	3
206	105	116	3
206	97	104	3
206	105	116	3
199	82	116	3
187	90	104	3
187	105	116	3
206	120	139	3
212	135	162	3
199	97	116	3
187	97	104	3
187	90	104	3
193	90	104	3
187	97	104	3
187	82	104	3
181	82	104	3
181	82	104	3
174	82	104	3
168	82	104	3
168	75	93	3
174	105	116	3
187	105	127	3
181	90	116	3
187	90	104	3
193	75	104	3
199	97	116	3
212	90	116	3
218	97	116	3
224	112	127	3
231	112	127	3
231	120	127	3
224	112	139	3
224	120	139	3
218	143	151	3
212	158	162	3
212	150	186	3
199	112	139	3
199	97	116	3
199	90	104	3
224	105	127	3
224	105	127	3
231	120	139	3
231	135	139	3
231	120	139	3
231	112	139	3
237	112	127	3
231	105	116	3
224	105	116	3
224	112	127	3
231	112	139	3
212	112	139	3
206	120	127	3
193	120	139	3
181	97	116	3
181	105	127	3
193	112	116	3
206	105	127	3
212	105	127	3
218	97	116	3
206	112	116	3
187	105	104	3
193	97	104	3
206	105	93	3
212	90	104	3
212	97	116	3
218	97	116	3
224	90	116	3
218	97	127	3
206	90	104	3
187	97	116	3
187	82	116	3
174	90	104	3
168	105	104	3
174	97	104	3
193	105	104	3
224	90	116	3
224	90	116	3
237	105	116	3
249	97	116	3
249	120	127	3
237	112	116	3
231	105	127	3
212	105	127	3
206	97	116	3
199	97	104	3
187	97	116	3
193	105	116	3
193	105	116	3
193	90	116	3
199	112	116	3
212	105	116	3
212	112	116	3
212	120	127	3
212	127	127	3
218	143	127	3
231	158	151	3
231	165	174	3
231	150	174	3
231	135	127	3
224	143	151	3
218	112	127	3
218	90	116	3
212	90	104	3
212	82	104	3
212	90	116	3
218	90	104	3
218	97	116	3
212	97	116	3
212	105	116	3
218	120	139	3
224	97	116	3
224	105	116	3
218	105	116	3
218	90	116	3
218	105	104	3
212	112	116	3
206	120	127	3
206	112	127	3
193	90	116	3
193	97	104	3
193	82	104	3
199	97	104	3
199	97	104	3
193	82	104	3
199	97	116	3
206	90	104	3
193	90	104	3
187	97	104	3
187	97	116	3
199	143	127	3
206	127	162	3
199	112	139	3
199	97	116	3
206	90	116	3
218	105	116	3
237	97	116	3
231	105	127	3
224	120	127	3
224	127	139	3
218	143	151	3
212	135	162	3
212	143	162	3
212	158	186	3
212	173	197	3
206	165	186	3
199	135	151	3
199	105	127	3
193	90	104	3
218	120	127	3
224	127	139	3
231	127	139	3
231	135	139	3
231	127	151	3
224	127	139	3
231	105	127	3
224	97	127	3
224	105	127	3
212	112	127	3
199	120	116	3
187	105	116	3
168	105	116	3
149	97	104	3
137	90	104	3
137	97	104	3
137	105	104	3
149	105	104	3
181	97	116	3
193	90	116	3
187	97	116	3
174	90	104	3
156	90	93	3
162	90	93	3
174	82	104	3
193	97	104	3
212	90	116	3
218	90	127	3
212	97	127	3
199	90	104	3
187	97	116	3
187	82	116	3
187	97	116	3
199	112	116	3
206	105	127	3
218	105	127	3
237	105	116	3
243	105	127	3
243	105	127	3
249	97	127	3
243	120	139	3
231	105	116	3
218	105	127	3
206	97	116	3
193	90	116	3
193	105	116	3
206	120	127	3
218	135	162	3
212	127	162	3
212	120	139	3
218	120	127	3
224	105	127	3
231	127	139	3
218	127	127	3
212	120	127	3
212	143	127	3
218	143	139	3
218	135	139	3
212	120	139	3
206	112	127	3
212	120	127	3
218	90	116	3
218	90	116	3
224	90	104	3
224	90	104	3
224	97	116	3
224	97	116	3
224	97	116	3
212	97	116	3
206	97	116	3
206	105	116	3
206	90	104	3
212	97	116	3
218	97	116	3
224	90	116	3
224	105	116	3
218	105	116	3
218	105	116	3
206	97	116	3
199	90	116	3
199	97	104	3
199	82	104	3
193	97	116	3
193	90	104	3
193	90	104	3
199	97	116	3
206	90	104	3
206	105	116	3
206	97	116	3
218	112	127	3
224	150	151	3
218	135	174	3
212	120	127	3
206	105	116	3
212	105	116	3
231	105	127	3
231	97	127	3
224	112	127	3
212	120	139	3
206	135	139	3
206	143	151	3
206	143	162	3
206	158	186	3
212	158	186	3
206	150	174	3
199	135	162	3
193	127	151	3
187	105	127	3
187	82	104	3
187	127	116	3
199	120	127	3
212	127	127	3
218	127	139	3
212	120	139	3
212	120	127	3
218	105	127	3
212	112	127	3
206	105	116	3
187	105	116	3
174	112	104	3
162	90	104	3
143	90	93	3
143	90	104	3
131	90	104	3
131	90	104	3
137	82	104	3
131	90	93	3
156	90	104	3
168	82	104	3
181	90	104	3
181	75	104	3
162	90	104	3
143	82	104	3
149	82	104	3
162	97	104	3
181	82	104	3
187	90	116	3
187	90	116	3
187	90	104	3
187	90	104	3
193	90	104	3
199	97	116	3
212	105	116	3
231	105	127	3
237	105	127	3
243	105	116	3
237	105	127	3
231	105	116	3
231	97	127	3
231	105	127	3
218	97	104	3
212	105	127	3
206	97	116	3
193	105	104	3
199	120	116	3
218	143	127	3
237	143	162	3
231	150	162	3
224	143	151	3
224	127	139	3
231	112	139	3
231	143	151	3
231	135	151	3
218	127	139	3
206	127	127	3
199	120	127	3
199	112	127	3
193	105	116	3
